csv_file,session_label,fall_ts_ms,split,source,notes
csib_ESP32_Human_U12_Fall_E22_ESP32_118000.csv,FALL,1701780001000;1701780002500;1701780004000,train,public,csibench;ESP32;U12;E22;Hard;seg_cover(3)
csib_ESP32_Human_U12_Fall_E22_ESP32_119000.csv,FALL,1701790001000;1701790002500;1701790004000,train,public,csibench;ESP32;U12;E22;Hard;seg_cover(3)
csib_ESP32_Human_U12_Fall_E22_ESP32_120000.csv,FALL,1701800001000;1701800002500;1701800004000,train,public,csibench;ESP32;U12;E22;Hard;seg_cover(3)
csib_ESP32_Human_U12_Fall_E22_ESP32_121000.csv,FALL,1701810001000;1701810002500;1701810004000,train,public,csibench;ESP32;U12;E22;Hard;seg_cover(3)
csib_ESP32_Human_U12_Nonfall_E22_ESP32_61000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_62000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_63000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_64000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_65000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_66000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_67000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_68000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_69000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_70000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_71000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_72000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_73000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_74000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_75000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_76000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_77000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_78000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_79000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_80000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_81000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_82000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U12_Nonfall_E22_ESP32_83000.csv,NORMAL,,train,public,csibench;ESP32;U12;E22;Hard
csib_ESP32_Human_U17_Fall_E22_ESP32_122000.csv,FALL,1702050001000;1702050002500;1702050004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_123000.csv,FALL,1702060001000;1702060002500;1702060004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_124000.csv,FALL,1702070001000;1702070002500;1702070004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_125000.csv,FALL,1702080001000;1702080002500;1702080004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_126000.csv,FALL,1702090001000;1702090002500;1702090004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_127000.csv,FALL,1702100001000;1702100002500;1702100004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_128000.csv,FALL,1702110001000;1702110002500;1702110004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_129000.csv,FALL,1702120001000;1702120002500;1702120004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_130000.csv,FALL,1702130001000;1702130002500;1702130004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_131000.csv,FALL,1702140001000;1702140002500;1702140004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_132000.csv,FALL,1702150001000;1702150002500;1702150004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_133000.csv,FALL,1702160001000;1702160002500;1702160004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_134000.csv,FALL,1702170001000;1702170002500;1702170004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_135000.csv,FALL,1702180001000;1702180002500;1702180004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_136000.csv,FALL,1702190001000;1702190002500;1702190004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_137000.csv,FALL,1702200001000;1702200002500;1702200004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_138000.csv,FALL,1702210001000;1702210002500;1702210004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_139000.csv,FALL,1702220001000;1702220002500;1702220004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_140000.csv,FALL,1702230001000;1702230002500;1702230004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_141000.csv,FALL,1702240001000;1702240002500;1702240004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_142000.csv,FALL,1702250001000;1702250002500;1702250004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_143000.csv,FALL,1702260001000;1702260002500;1702260004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_144000.csv,FALL,1702270001000;1702270002500;1702270004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_145000.csv,FALL,1702280001000;1702280002500;1702280004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_146000.csv,FALL,1702290001000;1702290002500;1702290004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_147000.csv,FALL,1702300001000;1702300002500;1702300004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_148000.csv,FALL,1702310001000;1702310002500;1702310004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_149000.csv,FALL,1702320001000;1702320002500;1702320004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_150000.csv,FALL,1702330001000;1702330002500;1702330004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_151000.csv,FALL,1702340001000;1702340002500;1702340004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_152000.csv,FALL,1702350001000;1702350002500;1702350004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_153000.csv,FALL,1702360001000;1702360002500;1702360004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_154000.csv,FALL,1702370001000;1702370002500;1702370004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Fall_E22_ESP32_155000.csv,FALL,1702380001000;1702380002500;1702380004000,train,public,csibench;ESP32;U17;E22;Hard;seg_cover(3)
csib_ESP32_Human_U17_Nonfall_E22_ESP32_84000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_85000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_86000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_87000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_88000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_89000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_90000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_91000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_92000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_93000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_94000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_95000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U17_Nonfall_E22_ESP32_96000.csv,NORMAL,,train,public,csibench;ESP32;U17;E22;Hard
csib_ESP32_Human_U18_Fall_E22_ESP32_156000.csv,FALL,1702520001000;1702520002500;1702520004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_157000.csv,FALL,1702530001000;1702530002500;1702530004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_158000.csv,FALL,1702540001000;1702540002500;1702540004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_159000.csv,FALL,1702550001000;1702550002500;1702550004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_160000.csv,FALL,1702560001000;1702560002500;1702560004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_161000.csv,FALL,1702570001000;1702570002500;1702570004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_162000.csv,FALL,1702580001000;1702580002500;1702580004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_163000.csv,FALL,1702590001000;1702590002500;1702590004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_164000.csv,FALL,1702600001000;1702600002500;1702600004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_165000.csv,FALL,1702610001000;1702610002500;1702610004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_166000.csv,FALL,1702620001000;1702620002500;1702620004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_167000.csv,FALL,1702630001000;1702630002500;1702630004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_168000.csv,FALL,1702640001000;1702640002500;1702640004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_169000.csv,FALL,1702650001000;1702650002500;1702650004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Fall_E22_ESP32_170000.csv,FALL,1702660001000;1702660002500;1702660004000,train,public,csibench;ESP32;U18;E22;Hard;seg_cover(3)
csib_ESP32_Human_U18_Nonfall_E22_ESP32_100000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_101000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_102000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_103000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_104000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_105000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_106000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_107000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_108000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_109000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_110000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_111000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_112000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_113000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_114000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_115000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_116000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_117000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_118000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_97000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_98000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U18_Nonfall_E22_ESP32_99000.csv,NORMAL,,train,public,csibench;ESP32;U18;E22;Hard
csib_ESP32_Human_U19_Fall_E22_ESP32_171000.csv,FALL,1702890001000;1702890002500;1702890004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_172000.csv,FALL,1702900001000;1702900002500;1702900004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_173000.csv,FALL,1702910001000;1702910002500;1702910004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_174000.csv,FALL,1702920001000;1702920002500;1702920004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_175000.csv,FALL,1702930001000;1702930002500;1702930004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_176000.csv,FALL,1702940001000;1702940002500;1702940004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_177000.csv,FALL,1702950001000;1702950002500;1702950004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_178000.csv,FALL,1702960001000;1702960002500;1702960004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_179000.csv,FALL,1702970001000;1702970002500;1702970004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_180000.csv,FALL,1702980001000;1702980002500;1702980004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_181000.csv,FALL,1702990001000;1702990002500;1702990004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_182000.csv,FALL,1703000001000;1703000002500;1703000004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_183000.csv,FALL,1703010001000;1703010002500;1703010004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_184000.csv,FALL,1703020001000;1703020002500;1703020004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_185000.csv,FALL,1703030001000;1703030002500;1703030004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_186000.csv,FALL,1703040001000;1703040002500;1703040004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_187000.csv,FALL,1703050001000;1703050002500;1703050004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_188000.csv,FALL,1703060001000;1703060002500;1703060004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_189000.csv,FALL,1703070001000;1703070002500;1703070004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_190000.csv,FALL,1703080001000;1703080002500;1703080004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_191000.csv,FALL,1703090001000;1703090002500;1703090004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_192000.csv,FALL,1703100001000;1703100002500;1703100004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_193000.csv,FALL,1703110001000;1703110002500;1703110004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_194000.csv,FALL,1703120001000;1703120002500;1703120004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_195000.csv,FALL,1703130001000;1703130002500;1703130004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_196000.csv,FALL,1703140001000;1703140002500;1703140004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_197000.csv,FALL,1703150001000;1703150002500;1703150004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_198000.csv,FALL,1703160001000;1703160002500;1703160004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_199000.csv,FALL,1703170001000;1703170002500;1703170004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_200000.csv,FALL,1703180001000;1703180002500;1703180004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_201000.csv,FALL,1703190001000;1703190002500;1703190004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_202000.csv,FALL,1703200001000;1703200002500;1703200004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_203000.csv,FALL,1703210001000;1703210002500;1703210004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_204000.csv,FALL,1703220001000;1703220002500;1703220004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_205000.csv,FALL,1703230001000;1703230002500;1703230004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_206000.csv,FALL,1703240001000;1703240002500;1703240004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_207000.csv,FALL,1703250001000;1703250002500;1703250004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_208000.csv,FALL,1703260001000;1703260002500;1703260004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_209000.csv,FALL,1703270001000;1703270002500;1703270004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Fall_E22_ESP32_210000.csv,FALL,1703280001000;1703280002500;1703280004000,train,public,csibench;ESP32;U19;E22;Hard;seg_cover(3)
csib_ESP32_Human_U19_Nonfall_E22_ESP32_119000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_120000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_121000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_122000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_123000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_124000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_125000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_126000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_127000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_128000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_129000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_130000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_131000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_132000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_133000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_134000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_135000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_136000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_137000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_138000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_139000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_140000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_141000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_142000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_143000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_144000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_145000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_146000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_147000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_148000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_149000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_150000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_151000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_152000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_153000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
